# Created by Octave 3.1.54, Sat Jul 25 03:55:47 2009 CEST <clifford@turing>
# name: d
# type: matrix
# rows: 46
# columns: 46
 4.546487134128409 3.049135365122645 1.430224191212503 -0.2457055078678564 -1.91183970371809 -3.501754883740146 -4.952066146974032 -6.204954160076457 -7.210470231681788 -7.928527609104572 -8.330499610668049 -8.400360881165891 -8.135326272203333 -7.545961877274642 -6.655763794958727 -5.500221413615028 -4.125402561462865 -2.586116927645778 -0.9437309728873401 0.7362785576448079 2.386934985545012 3.942431847980459 5.340756393700049 6.526161835734216 7.451389799872247 8.079554366909637 8.385612597846531 8.357362916838071 7.995931549519037 7.315727623941807 6.343868724111537 5.119099797486346 3.690248516188934 2.114278671803671 0.4540192087657636 -1.224340567385163 -2.853889748744539 -4.369663351791345 -5.71123226627233 -6.825112373132667 -7.666896787563758 -8.203026221366581 -8.412126885869672 -8.285862597434599 -7.829267114791266 -7.060543458962299
 5.035828673073257 3.377315902755755 1.584160205132016 -0.2721509607637287 -2.117612326675841 -3.878651171635513 -5.48506043417364 -6.872797646310392 -7.986538104655897 -8.781880491747168 -9.227117016458916 -9.304497503575988 -9.01093703726527 -8.358138946934957 -7.372128232423011 -6.09221402938029 -4.569422478079272 -2.864462472223704 -1.045305386934624 0.815524725479631 2.643842440626112 4.366758500792109 5.915585679634834 7.228577125140624 8.25338801176127 8.949162363424968 9.288161852373825 9.256871638758197 8.856539164652959 8.103124422478512 7.026663680467649 5.670072031436031 4.087432503458046 2.34183994020634 0.5028856086418853 -1.356117185191807 -3.161055866327164 -4.839973225360668 -6.325936125317769 -7.559703914604285 -8.492090164840738 -9.085923578545179 -9.317529891462899 -9.17767569077386 -8.67193652212408 -7.820474610215396
 5.324407614299007 3.570853513082628 1.674940750779526 -0.2877466136759709 -2.238962428681152 -4.100917877109334 -5.799382670971877 -7.266644378753076 -8.444207906375773 -9.285127512010241 -9.755878384655105 -9.837693172558298 -9.52731017830761 -8.837103392413644 -7.794589181356518 -6.441329296887258 -4.831273940141129 -3.028610937368119 -1.105206773856724 0.8622584960466719 2.795348240726728 4.616996272280487 6.254579232232685 7.64281185566189 8.726349688693348 9.461995497225455 9.820421404336635 9.787338100188716 9.364064511717672 8.567475221178798 7.429327729803009 5.99499638643935 4.321663455453438 2.476039440296261 0.5317035462487614 -1.4338296903001 -3.342200661807952 -5.117328639853587 -6.688444873692612 -7.992913917025852 -8.978730705585699 -9.60659383493706 -9.851472383449366 -9.703603816152382 -9.168883186197988 -8.268628117693945
 5.400719226082497 3.622032462322777 1.698946694274643 -0.2918707171379004 -2.271052164109463 -4.159693928017514 -5.882501821688773 -7.370792931037254 -8.565233786107424 -9.418205799283712 -9.895703668109622 -9.97869105938673 -9.663859527706666 -8.963760412729174 -7.906304456877885 -6.53364909211736 -4.900517756176106 -3.07201824177415 -1.121047054386814 0.8746167413903643 2.835412327701047 4.683168972167305 6.344222448307544 7.752351795785409 8.851419341126077 9.59760872960501 9.961171745040346 9.927614277296112 9.498274156714555 8.690267819042166 7.535807927150502 6.080919153820417 4.383603323277566 2.511527061495859 0.5393241413542663 -1.454379930367366 -3.39010246382654 -5.190672310139893 -6.784306431561657 -8.107471664674037 -9.107417587122166 -9.744279510489891 -9.992667759626542 -9.842679878873495 -9.300295411722241 -8.387137515284946
 5.261721205277139 3.528812407274513 1.655220994405354 -0.2843588561588514 -2.212602216474262 -4.052636108688901 -5.731104188082895 -7.181091229043116 -8.344790823945194 -9.175809942206806 -9.641018474015334 -9.721870023257994 -9.41514129380829 -8.733060592170913 -7.702820323490013 -6.365492916166737 -4.774393393750382 -2.992953873194801 -1.092194726527053 0.852106777267553 2.762437472830941 4.562638503728103 6.180941535720031 7.552829933771732 8.623610836697077 9.350595588940964 9.704801602564489 9.672107801566185 9.253817584620604 8.466606862686255 7.341859243059576 5.924414863988718 4.270782759862838 2.446888024335571 0.5254435848797225 -1.416948632172156 -3.302851578699326 -5.057080255534608 -6.609699101121306 -7.898810101657983 -8.873020469578222 -9.493491511811653 -9.735487005914017 -9.589359355196404 -9.06093420796045 -8.171278207284479
 4.91295496433882 3.294909737359715 1.545506856841021 -0.2655105049310103 -2.06594280073829 -3.784012476539642 -5.351225516043248 -6.705102080990831 -7.7916673851425 -8.567603498676819 -9.001976297355174 -9.077468708436898 -8.791071087722237 -8.154201204569132 -7.19224905145976 -5.943564625123038 -4.457929033185433 -2.794569878503285 -1.019800041540425 0.7956260049135155 2.579332953294609 4.260210036383667 5.771245989192293 7.052200576631698 8.052006181586624 8.730803709656549 9.061531645466804 9.031004909888981 8.640440507537887 7.905409008638012 6.855213799524476 5.531722849102 3.987699565046725 2.284699283246702 0.4906152508091408 -1.32302806345222 -3.083926423880241 -4.721878369680736 -6.171583925630922 -7.375247906025503 -8.284884026347463 -8.864227965002353 -9.090183107381513 -8.953741335000977 -8.460342150758638 -7.629655823119084
 4.368324712698232 2.929649413905326 1.374178238023352 -0.2360770877384193 -1.836920764996389 -3.364532208092634 -4.75801036944758 -5.961801672142627 -6.927914755722455 -7.61783374029087 -8.004053733098379 -8.071177361819418 -7.816528619197737 -7.250259547011087 -6.394945506202153 -5.284685168478457 -3.96374110987594 -2.484775201531057 -0.9067491470627086 0.7074261344866228 2.29339856846624 3.787940438758798 5.131469077295334 6.270422237007184 7.159393449591173 7.762942238112459 8.057007016981043 8.029864351438505 7.682596333906389 7.029047444376102 6.095272614680437 4.918498500582482 3.545639372485864 2.031426791520294 0.4362276349147517 -1.176362540898928 -2.742054854433646 -4.198430093976552 -5.487427174584921 -6.55765785032041 -7.366455401449627 -7.881575621917326 -8.082482294089306 -7.961165902943748 -7.522462950159604 -6.783863138057164
 3.649543139808145 2.44759321336187 1.148065469325888 -0.1972320220420281 -1.534666495092764 -2.810918657904327 -3.975108364192017 -4.980823044179203 -5.787968027290999 -6.36436499014402 -6.687034804755113 -6.743113643859221 -6.530365821108268 -6.05727292083076 -5.342695664029783 -4.415121990955059 -3.311531336824084 -2.075920378435365 -0.7575490255040018 0.5910234164900096 1.916033619950813 3.164657609377909 4.287116686573691 5.238661950254811 5.981358293533024 6.485596756915665 6.731274944084161 6.708598440998452 6.418471288276723 5.872459939948812 5.092332145434113 4.109189138064303 2.962225727056051 1.697167724153914 0.3644489998122177 -0.9827991560666609 -2.290866210995255 -3.50760365933783 -4.584504018666033 -5.478634670009056 -6.15434944589027 -6.584709730536586 -6.752558417479561 -6.651203909247942 -6.284686890242273 -5.667619237398981
 2.785265798733263 1.867959195228706 0.8761829532964909 -0.1505239380284582 -1.171229914949966 -2.145242651192145 -3.033731332635951 -3.801274719340386 -4.417273278600766 -4.857169091755243 -5.103424900904859 -5.146223264043962 -4.983857945492241 -4.622801938126964 -4.077449405583663 -3.369541832375409 -2.527301259514483 -1.584305160797028 -0.5781478148826403 0.4510584599601819 1.462282457401677 2.415209867765704 3.271850482337386 3.99805274309953 4.564865257579304 4.949690999504721 5.137188180933072 5.119881880922376 4.898462047040874 4.481755989334729 3.886376463332679 3.136059371907682 2.260717489732352 1.295247935347975 0.2781409331724952 -0.750054670284097 -1.748347960970855 -2.676940135684732 -3.498811154761955 -4.181195614235898 -4.696888999096009 -5.025332241452506 -5.153431345695215 -5.076079404778086 -4.796360196487312 -4.325425242952448
 1.809948699677379 1.213855538667884 0.5693697878743604 -0.09781493961144824 -0.7611000941278394 -1.394042589681589 -1.971409006340514 -2.470181567057512 -2.870475783804629 -3.156333189361605 -3.316357551044089 -3.344169202537879 -3.238659381062657 -3.004034430245145 -2.649648106472589 -2.189628674143088 -1.642315656348354 -1.029528695961759 -0.37569767533284 0.2931112260290228 0.950234707775073 1.569475330361154 2.126145924291543 2.598053789661878 2.966385449071229 3.216456681596708 3.338297936342937 3.327051786975494 3.183166581980383 2.912378570424738 2.5254832158083 2.037904815000729 1.469081580199606 0.8416906987509336 0.180744265251656 -0.4874078717316904 -1.136128594973583 -1.739555456394979 -2.273631731254591 -2.717065483848913 -3.052178409798129 -3.26561061425464 -3.348853228751029 -3.298587632934588 -3.116817757488257 -2.810790193738072
